policy_id,location_zone,loc_off,roof_age,mat_r,home_age,cnst_r,prior_water_claim,months_since_water,rec_f,coverage_a,rcv_ratio,rcv_os,prior_claims_5yr,ins_lapses,pool_r,trampoline,biz_r,sprnk_v,monitored_alarm,gated_community,wood_stove,recent_reno,pet_ownership,building_code_comply,fire_hydrant_dist,iso_class,crime_idx,wildfire_score,wildfire_zone,canopy_pct,flood_zone,flood_depth_in,slope_deg,hail_zone,burn_history,fnd_r,ix_roof_wildfire,ix_water_canopy,ix_rcv_crime,ix_flood_foundation,ix_slope_burn,ix_roof_hail,eta_t1,eta_glm,delta_gam,eta_final,final_risk_score,expected_loss,decision
HO-2028053,IL-Midwest,-0.14,0,3,11,3,0,999,0,150517,0.933,0,0,1,0,0,1,-1,0,0,0,0,0,1,0.9,1,53.8,23.2,0,29.3,0,0.0,13.41,1,0,1,0,0,0,0,0,0,8.3938,8.5251,0.0336,8.605,25.13,1452.0,Preferred
HO-2028054,WA-NW,-0.07,10,3,33,3,0,999,0,559493,1.101,0,1,0,1,0,1,-1,0,0,0,0,0,0,4.22,3,23.9,62.3,1,80.9,0,0.0,24.92,0,0,0,0,0,0,0,0,0,9.0008,9.3618,0.0492,9.2908,37.23,2076.0,Standard
HO-2028055,CA-Wildfire,0.22,13,3,17,0,1,4,3,476500,0.902,0,0,0,0,0,0,0,0,0,0,0,0,1,11.6,6,19.6,92.0,1,38.7,0,0.0,25.24,0,0,0,0,0,0,0,0,0,9.5062,9.6266,0.0545,9.7175,44.75,2592.0,Standard
HO-2028056,WA-NW,-0.07,30,1,40,3,0,999,0,289635,0.954,0,1,1,0,0,0,0,1,0,0,0,1,0,17.15,9,11.1,62.5,1,59.3,0,0.0,19.63,0,0,0,1,0,0,0,0,0,9.5222,10.0592,0.2232,10.366,56.19,3634.0,Standard
HO-2028057,CA-Wildfire,0.22,21,1,25,0,0,999,0,501090,0.939,0,1,0,2,0,1,0,1,0,0,0,0,0,6.59,4,21.4,63.1,1,30.2,0,0.0,43.85,0,0,0,1,0,0,0,0,0,9.2539,9.6551,0.2354,9.9448,48.76,2918.0,Standard
HO-2028058,GA-SE,-0.18,10,3,28,3,0,999,0,202596,1.078,0,0,0,2,0,0,-1,0,1,0,0,0,0,1.52,1,67.5,9.8,0,38.9,0,0.0,12.01,0,0,0,0,0,0,0,0,0,8.8304,8.8441,0.0313,8.8742,29.88,1671.0,Preferred
HO-2028059,MN-North,-0.22,27,3,47,1,1,2,3,310373,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.05,4,16.9,28.2,0,39.6,0,0.0,12.54,0,0,2,0,0,0,0,0,0,9.851,10.0764,0.0385,10.1341,52.1,3221.0,Standard
HO-2028060,FL-Flood,0.28,18,0,46,3,1,21,2,260847,0.849,0,1,0,0,1,1,0,0,0,0,0,1,0,3.33,2,20.1,3.8,0,15.6,1,6.75,12.52,0,0,0,0,0,0,0,0,0,9.8783,10.4289,0.0466,10.4743,58.1,3845.0,Standard
HO-2028061,TX-Hail,0.13,18,3,24,1,0,999,0,508799,0.837,0,1,0,0,0,0,0,1,0,1,0,0,0,2.48,2,31.4,0.0,0,33.0,0,0.0,13.83,1,0,0,0,0,0,0,0,0,9.2141,9.4253,0.0338,9.3965,39.09,2193.0,Standard
HO-2028062,WA-NW,-0.07,7,2,10,0,0,999,0,554766,0.976,0,1,0,0,0,0,-1,1,0,0,0,0,1,17.1,9,26.5,45.1,0,73.4,0,0.0,29.17,0,0,0,0,0,0,0,0,0,8.4566,8.7112,0.0508,8.7205,27.17,1542.0,Preferred
HO-2028063,FL-Flood,0.28,9,3,16,0,1,18,2,317146,0.822,0,0,0,0,0,0,0,1,0,0,1,0,1,5.72,3,13.8,24.7,0,49.5,0,0.0,6.83,0,0,0,0,0,0,0,0,0,9.2898,9.1733,0.0242,9.2984,37.36,2084.0,Standard
HO-2028064,GA-SE,-0.18,10,1,39,1,0,999,0,202001,0.962,0,0,0,0,1,1,0,0,0,0,0,1,0,0.72,1,45.1,21.8,0,58.4,0,0.0,15.01,0,0,1,0,0,0,0,0,0,8.7703,9.0687,0.0354,9.0618,33.19,1843.0,Standard
HO-2028065,CA-Wildfire,0.22,18,0,44,3,0,999,0,243237,1.056,0,1,0,0,0,2,0,0,0,0,0,0,0,5.85,3,38.7,70.0,1,54.3,0,0.0,24.15,0,1,0,0,0,0,0,1,0,9.488,9.9673,0.125,10.0596,50.79,3098.0,Standard
HO-2028066,TX-Hail,0.13,18,3,23,2,0,999,0,392890,0.854,0,1,1,1,0,0,-1,0,1,0,0,0,1,2.0,2,30.3,21.8,0,36.7,0,0.0,3.72,0,0,2,0,0,0,0,0,0,9.2474,9.5139,0.0182,9.5262,41.38,2347.0,Standard
HO-2028067,MN-North,-0.22,31,3,36,1,0,999,0,384099,1.139,0,0,0,0,0,1,0,0,1,1,1,0,0,4.1,3,32.5,18.5,0,31.8,0,0.0,13.69,1,0,0,0,0,0,0,0,1,9.3645,9.4535,0.1089,9.4645,40.29,2272.0,Standard
HO-2028068,AZ-Desert,-0.11,21,3,42,3,1,21,2,332387,1.214,1,0,0,0,0,1,0,0,0,0,0,1,0,14.04,8,25.6,29.6,0,34.0,0,0.0,3.97,0,0,0,0,0,0,0,0,0,9.7678,10.0899,0.0203,10.2045,53.34,3341.0,Standard
HO-2028069,GA-SE,-0.18,0,3,5,1,0,999,0,263841,1.172,1,0,0,2,0,0,0,0,0,1,1,1,1,4.34,3,50.8,18.1,0,57.2,0,0.0,10.91,0,0,0,0,0,0,0,0,0,8.2861,8.4564,0.0301,8.277,19.35,1224.0,Preferred
HO-2028070,FL-Flood,0.28,20,3,33,3,0,999,0,607979,1.114,0,0,1,0,0,1,0,0,0,0,0,0,0,0.78,1,40.3,7.4,0,8.3,1,45.94,8.68,0,0,0,0,0,0,0,0,0,9.621,9.8653,0.0545,9.9549,48.94,2934.0,Standard
HO-2028071,AZ-Desert,-0.11,4,2,6,3,1,22,2,293199,1.079,0,1,1,0,0,1,0,0,0,0,0,1,1,11.32,6,38.8,43.4,0,11.6,0,0.0,8.12,0,0,0,0,0,0,0,0,0,8.7344,9.3297,0.0277,9.4919,40.77,2305.0,Standard
HO-2028072,NY-NE,-0.03,9,3,18,2,1,16,2,263400,1.054,0,1,0,0,0,0,-2,1,0,1,0,0,1,1.11,1,69.6,20.8,0,42.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,9.098,9.1182,0.0005,9.1357,34.49,1915.0,Standard
HO-2028073,NY-NE,-0.03,10,3,31,3,0,999,0,540625,1.072,0,1,0,0,0,0,0,1,0,0,1,0,0,2.87,2,72.4,11.5,0,41.7,0,0.0,11.32,0,0,0,0,0,0,0,0,0,9.0163,9.1628,0.0304,9.2001,35.63,1980.0,Standard
HO-2028074,AZ-Desert,-0.11,12,1,17,3,0,999,0,340451,0.935,0,0,1,0,0,0,-1,1,0,0,0,0,1,3.28,2,14.6,18.7,0,38.3,0,0.0,9.02,0,0,1,0,0,0,0,0,0,8.7198,8.6816,0.0274,8.7177,27.12,1540.0,Preferred
HO-2028075,NY-NE,-0.03,5,2,22,3,0,999,0,451668,1.016,0,0,0,0,0,0,-2,0,0,0,1,0,1,5.37,3,75.1,30.8,0,9.3,0,0.0,0.05,0,0,1,0,0,0,0,0,0,8.7223,8.6058,0.003,8.6726,26.32,1504.0,Preferred
HO-2028076,CO-Mixed,0.07,19,3,48,2,0,999,0,257476,1.041,0,1,1,2,0,2,-1,1,0,0,0,0,0,3.42,2,15.9,33.6,0,37.9,0,0.0,28.53,1,0,0,0,0,0,0,0,0,9.5177,10.0219,0.05,10.1453,52.3,3239.0,Standard
HO-2028077,FL-Flood,0.28,5,2,14,1,0,999,0,450851,1.11,0,0,1,0,0,0,0,0,0,0,0,0,1,6.1,4,35.5,21.4,0,13.2,1,14.33,14.28,0,0,0,0,0,0,0,0,0,8.848,9.0365,0.0536,9.0203,32.46,1803.0,Standard
HO-2028078,WA-NW,-0.07,21,1,29,3,0,999,0,482927,0.797,0,0,0,2,0,1,0,1,0,0,0,1,0,8.59,5,9.5,58.9,1,61.9,0,0.0,8.97,0,0,0,1,0,0,0,0,0,9.1444,9.3732,0.2022,9.6116,42.89,2453.0,Standard
HO-2028079,TX-Hail,0.13,38,2,53,0,0,999,0,223718,1.05,0,1,0,2,0,0,-2,0,1,0,0,0,0,5.87,3,51.7,11.4,0,49.8,0,0.0,2.0,1,0,0,0,0,0,0,0,1,10.0109,10.2415,0.099,10.3969,56.74,3693.0,Standard
HO-2028080,AZ-Desert,-0.11,6,3,25,3,1,29,1,305229,1.169,1,1,0,1,0,0,0,1,0,0,0,0,0,5.53,3,30.6,15.7,0,7.9,0,0.0,19.35,0,0,1,0,0,0,0,0,0,9.003,9.2608,0.0399,9.3029,37.44,2089.0,Standard
HO-2028081,TX-Hail,0.13,15,3,18,1,0,999,0,253323,0.936,0,0,2,0,0,0,0,0,0,0,0,1,1,0.92,1,16.3,16.9,0,24.8,0,0.0,1.01,1,0,2,0,0,0,0,0,0,9.0628,9.3343,0.0093,9.4378,39.82,2241.0,Standard
HO-2028082,NY-NE,-0.03,0,1,25,3,0,999,0,306076,1.005,0,0,1,0,1,1,-1,0,1,0,0,0,0,2.97,2,61.1,16.5,0,25.4,0,0.0,14.36,0,0,0,0,0,0,0,0,0,8.5731,8.8855,0.0344,8.8939,30.23,1688.0,Standard
HO-2028083,WA-NW,-0.07,15,1,43,2,0,999,0,604151,0.759,0,2,0,0,0,1,0,0,0,0,0,0,0,17.09,9,44.2,36.4,0,48.7,0,0.0,12.29,1,0,0,0,0,0,0,0,0,9.1047,9.8992,0.033,9.9973,49.69,2999.0,Standard
HO-2028084,TX-Hail,0.13,23,2,50,2,0,999,0,415965,1.029,0,1,0,0,0,0,0,0,0,0,0,1,0,5.27,3,22.8,37.2,0,28.3,1,18.45,0.0,0,0,0,0,0,0,0,0,0,9.6595,9.9968,0.0249,10.0598,50.79,3098.0,Standard
HO-2028085,CA-Wildfire,0.22,24,3,34,2,0,999,0,652724,0.812,0,0,0,0,0,1,-1,0,0,0,1,0,0,14.19,8,11.1,60.4,1,42.0,0,0.0,8.98,0,1,0,1,0,0,0,0,0,9.6306,9.8179,0.2042,10.0403,50.45,3067.0,Standard
HO-2028086,TX-Hail,0.13,18,2,45,1,0,999,0,587588,0.943,0,0,0,0,0,0,0,0,0,1,0,0,0,3.83,2,12.9,13.7,0,44.5,0,0.0,7.58,1,1,0,0,0,0,0,0,0,9.418,9.5243,0.0253,9.4889,40.72,2302.0,Standard
HO-2028087,NY-NE,-0.03,26,1,37,1,0,999,0,538324,1.013,0,1,1,2,0,2,0,0,0,0,0,1,0,1.07,1,48.4,24.2,0,43.7,0,0.0,6.58,0,0,0,0,0,0,0,0,0,9.3292,10.0155,0.0286,10.0488,50.6,3081.0,Standard
HO-2028088,GA-SE,-0.18,40,3,63,3,1,20,2,583613,0.935,0,1,0,0,1,1,0,1,0,0,0,0,0,4.99,3,57.2,26.9,0,62.1,0,0.0,4.63,0,0,2,0,1,0,0,0,0,10.3678,10.8203,0.1602,11.0142,67.62,5093.0,Rated
HO-2028089,CA-Wildfire,0.22,33,3,51,1,0,999,0,542390,0.997,0,0,1,1,0,1,0,0,0,0,0,1,0,17.79,9,18.1,77.0,1,51.2,0,0.0,25.7,0,1,2,1,0,0,0,1,0,10.0359,10.5991,0.3101,10.7345,62.69,4403.0,Rated
HO-2028090,AZ-Desert,-0.11,13,2,22,3,1,26,1,618632,1.072,0,0,1,1,1,0,-2,1,0,0,1,1,1,9.13,5,35.2,17.0,0,20.3,0,0.0,12.93,0,1,2,0,0,0,0,0,0,9.0143,9.2124,0.0327,9.3294,37.91,2118.0,Standard
HO-2028091,FL-Flood,0.28,4,1,10,1,0,999,0,456252,1.015,0,1,0,0,0,0,-1,1,0,0,0,0,1,0.75,1,20.7,2.5,0,11.4,0,0.0,2.48,0,0,0,0,0,0,0,0,0,8.7213,8.7343,0.0142,8.8315,29.13,1634.0,Preferred
HO-2028092,IL-Midwest,-0.14,14,3,20,2,1,13,2,476085,1.04,0,0,1,1,0,0,-1,0,0,0,1,1,1,4.41,3,46.3,25.0,0,22.5,0,0.0,9.2,1,0,0,0,0,0,0,0,0,9.1467,9.2912,0.028,9.3098,37.56,2097.0,Standard
HO-2028093,MN-North,-0.22,9,2,26,3,0,999,0,472110,0.758,0,0,0,0,0,1,0,1,0,1,1,0,0,4.66,3,47.1,17.9,0,16.0,0,0.0,16.84,0,0,0,0,0,0,0,0,0,8.6836,8.7477,0.0373,8.855,29.54,1654.0,Preferred
HO-2028094,FL-Flood,0.28,22,2,24,2,0,999,0,318474,0.998,0,0,0,1,0,1,0,1,0,0,0,1,0,5.44,3,38.7,24.2,0,46.4,1,0.5,8.97,1,0,0,0,0,0,0,0,1,9.47,9.6108,0.0974,9.7344,45.05,2615.0,Standard
HO-2028095,IL-Midwest,-0.14,7,2,18,0,0,999,0,498465,0.72,0,0,0,0,0,0,-1,1,0,0,0,1,1,3.31,2,57.0,24.2,0,41.7,0,0.0,12.51,1,0,0,0,0,0,0,0,0,8.478,8.3451,0.0325,8.402,21.55,1307.0,Preferred
HO-2028096,CA-Wildfire,0.22,17,2,30,3,0,999,0,556092,0.965,0,0,0,0,1,0,0,0,0,0,0,0,0,6.3,4,36.7,66.3,1,43.2,0,0.0,26.04,0,1,0,0,0,0,0,1,0,9.3914,9.6629,0.1259,9.8287,46.71,2747.0,Standard
HO-2028097,CA-Wildfire,0.22,25,2,44,2,0,999,0,295942,1.278,1,1,1,0,0,0,-2,1,0,0,0,0,0,16.35,9,46.9,74.5,1,30.2,0,0.0,33.56,0,0,0,1,0,0,0,0,0,9.826,10.209,0.2322,10.4611,57.87,3819.0,Standard
HO-2028098,FL-Flood,0.28,17,3,18,2,0,999,0,259986,1.151,1,1,0,0,0,1,0,1,0,0,0,0,1,3.8,2,31.7,17.5,0,9.8,1,10.77,12.89,0,0,1,0,0,0,0,0,0,9.4057,9.6091,0.0501,9.6591,43.72,2515.0,Standard
HO-2028099,CA-Wildfire,0.22,9,3,38,3,0,999,0,302857,0.82,0,0,0,0,0,0,-1,0,0,0,1,1,0,6.17,4,32.0,69.2,1,25.0,0,0.0,8.18,0,0,0,0,0,0,0,0,0,9.3188,9.3468,0.031,9.4158,39.43,2216.0,Standard
HO-2028100,NY-NE,-0.03,28,2,36,2,0,999,0,569943,0.944,0,0,0,0,0,2,-1,0,0,0,0,0,0,4.7,3,28.5,15.0,0,43.7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,9.465,9.6352,0.007,9.7026,44.49,2572.0,Standard
HO-2028101,CO-Mixed,0.07,1,3,10,3,0,999,0,346803,0.995,0,0,0,0,0,0,0,1,0,1,0,0,1,16.65,9,32.9,47.5,0,48.7,0,0.0,31.94,1,0,0,0,0,0,0,0,0,8.6199,8.7592,0.0533,8.7306,27.35,1551.0,Preferred
HO-2028102,IL-Midwest,-0.14,15,2,41,0,1,21,2,225421,1.091,0,0,0,2,0,2,0,1,0,0,0,0,0,1.73,1,53.4,23.9,0,30.5,0,0.0,3.7,1,0,0,0,0,0,0,0,0,9.2866,9.4805,0.0179,9.5732,42.21,2405.0,Standard
HO-2028103,TX-Hail,0.13,17,2,22,1,0,999,0,234605,1.139,0,1,0,0,0,0,-2,0,1,1,0,0,1,6.29,4,28.6,26.9,0,36.6,0,0.0,11.12,1,0,0,0,0,0,0,0,0,9.1185,9.2377,0.031,9.3286,37.89,2117.0,Standard
HO-2028104,FL-Flood,0.28,18,3,34,0,1,25,1,253463,1.248,1,0,0,0,0,0,0,0,0,0,0,0,0,2.61,2,45.6,25.6,0,23.8,1,7.93,10.43,0,0,0,0,0,0,0,0,0,9.6915,9.747,0.0455,9.7733,45.74,2669.0,Standard
HO-2028105,AZ-Desert,-0.11,19,2,33,3,0,999,0,280197,0.886,0,1,0,0,0,0,-2,1,0,0,0,0,0,10.12,6,28.9,47.4,0,36.6,1,1.35,16.78,0,0,0,0,0,0,0,0,0,9.15,9.2947,0.046,9.3176,37.7,2105.0,Standard
HO-2028106,MN-North,-0.22,23,3,23,3,0,999,0,184146,1.051,0,1,0,0,0,2,-2,0,1,0,0,0,1,1.04,1,29.9,6.6,0,17.8,0,0.0,0.13,0,0,0,0,0,0,0,0,0,9.0809,9.2304,0.0059,9.1676,35.06,1947.0,Standard
HO-2028107,CA-Wildfire,0.22,17,3,40,3,0,999,0,464785,0.773,0,2,0,0,0,0,-1,0,0,1,0,0,0,11.03,6,29.3,61.1,1,29.9,0,0.0,34.02,1,0,0,0,0,0,0,0,0,9.5579,10.1627,0.0568,10.1938,53.15,3322.0,Standard
HO-2028108,GA-SE,-0.18,14,3,40,2,1,27,1,353493,1.077,0,0,0,0,0,1,0,0,0,0,0,1,0,1.29,1,50.8,15.2,0,64.2,0,0.0,0.0,0,0,2,0,1,0,0,0,0,9.1924,9.3354,0.1153,9.4148,39.41,2214.0,Standard
HO-2028109,NY-NE,-0.03,14,0,35,0,0,999,0,454823,1.089,0,2,0,1,0,0,0,0,1,0,0,1,0,7.57,4,44.9,5.3,0,47.8,0,0.0,2.03,0,0,0,0,0,0,0,0,0,8.8876,9.472,0.0128,9.4622,40.25,2270.0,Standard
HO-2028110,NY-NE,-0.03,12,3,24,1,1,29,1,120000,1.023,0,2,0,0,0,0,-1,1,1,0,0,0,0,7.45,4,38.6,25.0,0,14.8,0,0.0,9.0,0,0,1,0,0,0,0,0,0,9.0504,9.3757,0.0277,9.3956,39.08,2192.0,Standard
HO-2028111,IL-Midwest,-0.14,25,2,34,2,1,29,1,530139,1.112,0,0,0,0,0,1,0,0,0,1,1,0,0,3.42,2,52.1,14.2,0,32.0,0,0.0,4.84,0,0,0,0,0,0,0,0,0,9.408,9.5646,0.024,9.6252,43.13,2471.0,Standard
HO-2028112,CA-Wildfire,0.22,12,3,23,1,0,999,0,368504,0.899,0,0,2,0,0,0,0,0,0,0,0,1,1,10.18,6,51.5,77.9,1,34.5,0,0.0,29.11,0,1,0,0,0,0,0,1,0,9.1312,9.5537,0.1302,9.697,44.39,2565.0,Standard
HO-2028113,CA-Wildfire,0.22,25,3,47,0,0,999,0,450002,0.835,0,0,0,0,0,1,-2,0,0,0,0,0,0,10.8,6,9.5,55.6,1,38.1,0,0.0,35.85,0,0,0,1,0,0,0,0,0,9.724,9.833,0.2313,10.0665,50.91,3109.0,Standard
HO-2028114,NY-NE,-0.03,18,3,39,1,1,8,3,592985,0.887,0,0,1,1,0,0,0,1,0,0,0,1,0,5.49,3,65.9,11.8,0,38.4,0,0.0,13.32,1,0,1,0,0,0,0,0,0,9.7,9.9144,0.0334,9.8952,47.89,2844.0,Standard
HO-2028115,FL-Flood,0.28,13,1,28,2,1,17,2,431498,1.072,0,1,1,0,0,1,-2,0,0,0,0,0,0,5.7,3,50.7,12.4,0,10.1,1,8.7,0.0,0,0,0,0,0,0,0,0,0,9.5363,9.9504,0.0161,10.0305,50.27,3051.0,Standard
HO-2028116,MN-North,-0.22,23,3,24,2,0,999,0,675624,1.203,1,0,0,1,0,1,0,0,0,1,1,0,0,4.46,3,39.9,19.3,0,25.3,0,0.0,11.54,0,0,0,0,0,0,0,0,0,9.1407,9.3612,0.0335,9.4627,40.26,2270.0,Standard
HO-2028117,CO-Mixed,0.07,11,3,13,2,0,999,0,120000,0.9,0,0,0,0,0,1,0,0,0,0,0,0,1,3.55,2,9.0,36.1,0,40.1,0,0.0,39.7,0,0,0,0,0,0,0,0,0,8.8792,8.9553,0.0581,9.0857,33.61,1866.0,Standard
HO-2028118,TX-Hail,0.13,23,2,30,1,0,999,0,335541,0.924,0,1,0,0,0,1,0,0,0,0,0,1,0,6.22,4,23.6,11.7,0,15.5,1,3.57,11.79,1,0,0,0,0,0,0,0,1,9.3726,9.8039,0.1092,10.0482,50.58,3080.0,Standard
HO-2028119,AZ-Desert,-0.11,19,3,38,1,0,999,0,127514,1.036,0,0,0,1,0,0,-1,0,0,0,0,0,0,17.63,9,28.5,29.3,0,15.4,1,7.21,1.93,0,0,0,0,0,0,0,0,0,9.1727,9.4269,0.0288,9.4718,40.42,2281.0,Standard
HO-2028120,FL-Flood,0.28,12,3,40,3,0,999,0,424015,1.502,1,1,1,2,0,0,0,1,0,1,0,0,0,2.57,2,22.2,27.2,0,41.4,1,3.81,8.4,0,0,1,0,0,0,0,0,0,9.586,10.0387,0.0379,10.1107,51.69,3182.0,Standard
HO-2028121,IL-Midwest,-0.14,22,3,36,2,0,999,0,390710,0.957,0,0,1,0,1,0,-2,1,0,0,0,0,0,5.05,3,36.7,10.7,0,38.1,1,0.5,0.1,1,0,0,0,0,0,0,0,1,9.2432,9.3953,0.0728,9.3998,39.15,2197.0,Standard
HO-2028122,AZ-Desert,-0.11,22,3,45,1,0,999,0,227094,1.155,1,0,0,1,0,1,0,1,0,0,1,0,0,14.19,8,28.6,25.6,0,11.1,0,0.0,7.78,0,0,0,0,0,0,0,0,0,9.4298,9.6311,0.0278,9.5784,42.3,2411.0,Standard
HO-2028123,GA-SE,-0.18,28,2,46,2,1,33,1,684291,0.995,0,2,0,1,0,0,0,0,0,0,1,1,0,7.46,4,51.5,21.1,0,49.5,0,0.0,15.65,0,0,1,0,0,0,0,0,0,9.5909,10.2105,0.0429,10.2236,53.68,3374.0,Standard
HO-2028124,WA-NW,-0.07,26,3,43,2,0,999,0,329679,0.944,0,0,0,2,0,0,-1,1,0,0,0,0,0,9.54,5,11.3,66.3,1,62.4,0,0.0,38.0,0,0,2,1,0,0,0,0,0,9.505,9.5759,0.2352,9.7484,45.3,2635.0,Standard
HO-2028125,AZ-Desert,-0.11,22,3,44,3,0,999,0,120000,0.834,0,0,0,0,0,0,0,0,0,0,1,0,0,17.67,9,42.4,31.5,0,47.4,0,0.0,11.91,0,0,0,0,0,0,0,0,0,9.412,9.6474,0.0341,9.6316,43.24,2479.0,Standard
HO-2028126,AZ-Desert,-0.11,7,1,7,2,1,10,3,475225,0.977,0,1,0,0,0,0,0,0,1,0,0,0,1,9.53,5,27.8,39.2,0,47.1,0,0.0,8.23,0,1,0,0,0,0,0,0,0,8.8856,9.132,0.0275,9.2091,35.79,1989.0,Standard
HO-2028127,MN-North,-0.22,40,1,66,2,1,15,2,477394,1.139,0,0,0,0,0,0,0,0,0,0,0,1,0,5.58,3,44.7,13.3,0,45.6,0,0.0,5.89,1,0,0,0,0,0,0,0,1,10.2225,10.3477,0.112,10.5219,58.94,3941.0,Standard
HO-2028128,FL-Flood,0.28,5,1,23,3,0,999,0,312870,0.898,0,1,1,0,0,0,0,1,0,0,1,1,1,1.21,1,48.6,21.1,0,35.7,0,0.0,17.89,0,0,2,0,0,0,0,0,0,8.9922,9.2174,0.0386,9.1806,35.28,1960.0,Standard
HO-2028129,CA-Wildfire,0.22,26,1,27,0,0,999,0,490370,1.033,0,1,0,0,0,0,0,0,0,0,0,1,0,17.98,9,41.8,89.1,1,51.6,0,0.0,12.12,0,0,0,1,0,0,0,0,0,9.4146,9.9447,0.2149,10.2371,53.92,3398.0,Standard
HO-2028130,FL-Flood,0.28,21,2,25,2,0,999,0,246965,0.9,0,0,0,0,0,0,0,0,0,0,0,1,0,2.42,2,16.7,9.6,0,21.6,1,0.88,7.57,0,0,2,0,0,0,1,0,0,9.4532,9.5227,0.1157,9.602,42.72,2441.0,Standard
HO-2028131,TX-Hail,0.13,7,2,24,1,0,999,0,321599,0.962,0,0,0,0,0,0,0,1,1,0,0,0,0,1.61,1,21.3,27.5,0,43.3,0,0.0,10.06,1,0,0,0,0,0,0,0,0,8.8693,8.7167,0.0294,8.7547,27.77,1570.0,Preferred
HO-2028132,AZ-Desert,-0.11,16,2,31,3,0,999,0,435118,0.808,0,0,0,1,1,0,0,1,0,0,0,0,0,15.56,8,28.5,34.5,0,42.6,1,15.47,6.22,0,0,0,0,0,0,0,0,0,9.0435,9.3876,0.0434,9.4495,40.03,2255.0,Standard
HO-2028133,NY-NE,-0.03,17,1,26,1,0,999,0,509407,1.345,1,0,0,0,0,2,0,1,0,0,0,0,0,6.78,4,38.8,1.2,0,41.8,0,0.0,0.49,0,0,0,0,0,0,0,0,0,9.0502,9.2099,0.0064,9.1903,35.45,1970.0,Standard
HO-2028134,NY-NE,-0.03,29,2,49,2,0,999,0,348610,1.063,0,1,1,1,0,1,-1,0,0,0,0,0,0,2.85,2,72.9,22.1,0,33.0,0,0.0,4.73,0,0,1,0,0,0,0,0,0,9.6501,10.1496,0.028,10.2156,53.54,3360.0,Standard
HO-2028135,CA-Wildfire,0.22,11,3,39,3,0,999,0,312462,0.974,0,1,1,0,0,0,-2,1,0,0,0,0,0,11.06,6,31.6,51.2,0,22.5,0,0.0,42.22,0,1,0,0,0,0,0,1,0,9.3875,9.6857,0.1364,9.8491,47.07,2776.0,Standard
HO-2028136,AZ-Desert,-0.11,15,1,17,3,1,20,2,374229,1.201,1,0,2,0,0,0,-1,0,0,0,0,0,1,6.79,4,27.1,56.4,1,45.3,0,0.0,4.43,0,0,0,0,0,0,0,0,0,9.2056,9.4747,0.0224,9.4973,40.87,2312.0,Standard
HO-2028137,FL-Flood,0.28,0,1,24,3,0,999,0,120000,1.007,0,0,0,0,0,1,0,0,1,0,0,0,0,6.84,4,43.5,21.8,0,9.5,1,14.05,0.0,0,0,1,0,0,0,0,0,0,8.8711,8.9934,0.0195,9.0183,32.42,1801.0,Standard
HO-2028138,AZ-Desert,-0.11,33,1,42,3,0,999,0,340861,1.084,0,1,0,0,0,0,0,0,0,0,1,1,0,13.33,7,2.9,37.0,0,30.8,0,0.0,1.04,0,0,1,0,0,0,0,0,0,9.5895,9.999,0.0236,10.1659,52.66,3274.0,Standard
HO-2028139,IL-Midwest,-0.14,8,3,32,3,0,999,0,120000,1.239,1,1,0,1,0,2,0,0,0,1,0,0,0,5.62,3,74.2,32.0,0,7.3,0,0.0,11.06,1,0,2,0,0,1,0,0,0,8.9573,9.5477,0.1261,9.64,43.39,2490.0,Standard
HO-2028140,FL-Flood,0.28,20,3,43,2,0,999,0,262173,1.226,1,0,0,0,0,0,0,1,0,0,0,0,0,5.76,3,43.2,32.9,0,34.5,0,0.0,3.87,0,0,0,0,0,0,0,0,0,9.7881,9.7768,0.0199,9.6862,44.2,2551.0,Standard
HO-2028141,TX-Hail,0.13,17,3,29,3,0,999,0,180864,0.86,0,1,0,0,0,0,-2,0,0,0,1,0,0,7.21,4,43.3,13.4,0,27.4,0,0.0,2.55,0,0,0,0,0,0,0,0,0,9.3375,9.5155,0.0147,9.5729,42.2,2404.0,Standard
HO-2028142,CA-Wildfire,0.22,17,3,37,1,0,999,0,453955,1.022,0,0,0,0,0,0,-2,1,0,0,0,0,0,7.15,4,41.7,86.9,1,32.1,0,0.0,9.95,0,1,0,0,0,0,0,0,0,9.4364,9.3161,0.0369,9.44,39.86,2244.0,Standard
HO-2028143,GA-SE,-0.18,25,3,34,2,0,999,0,277670,1.199,1,0,0,0,0,0,0,1,0,0,0,1,0,6.46,4,69.6,15.0,0,56.6,0,0.0,13.75,0,0,0,0,0,1,0,0,0,9.3546,9.3944,0.1326,9.4989,40.9,2313.0,Standard
HO-2028144,MN-North,-0.22,33,3,43,3,0,999,0,553306,0.869,0,1,0,1,0,1,0,0,0,0,0,1,0,1.07,1,39.1,11.3,0,39.7,1,21.15,10.91,0,0,0,0,0,0,0,0,0,9.5876,10.0002,0.0645,10.0212,50.11,3037.0,Standard
HO-2028145,NY-NE,-0.03,20,3,26,3,1,24,1,121387,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,7.48,4,38.6,16.3,0,33.5,0,0.0,15.66,0,0,0,0,0,0,0,0,0,9.3797,9.5024,0.0369,9.5331,41.5,2355.0,Standard
